city,direction,filename,latitude,longitude,name,pano_id,uf
REGISTRO,0,CAoSLEFGMVFpcE5oanpZcVhBQl80ZHVxaVJoell6dTBFa21JOEJsYlUyODZiVlpL-0.jpg,-24.5047836,-47.83820720000001,unknown,CAoSLEFGMVFpcE5oanpZcVhBQl80ZHVxaVJoell6dTBFa21JOEJsYlUyODZiVlpL,unknown
REGISTRO,90,CAoSLEFGMVFpcE5oanpZcVhBQl80ZHVxaVJoell6dTBFa21JOEJsYlUyODZiVlpL-90.jpg,-24.5047836,-47.83820720000001,unknown,CAoSLEFGMVFpcE5oanpZcVhBQl80ZHVxaVJoell6dTBFa21JOEJsYlUyODZiVlpL,unknown
REGISTRO,180,CAoSLEFGMVFpcE5oanpZcVhBQl80ZHVxaVJoell6dTBFa21JOEJsYlUyODZiVlpL-180.jpg,-24.5047836,-47.83820720000001,unknown,CAoSLEFGMVFpcE5oanpZcVhBQl80ZHVxaVJoell6dTBFa21JOEJsYlUyODZiVlpL,unknown
REGISTRO,270,CAoSLEFGMVFpcE5oanpZcVhBQl80ZHVxaVJoell6dTBFa21JOEJsYlUyODZiVlpL-270.jpg,-24.5047836,-47.83820720000001,unknown,CAoSLEFGMVFpcE5oanpZcVhBQl80ZHVxaVJoell6dTBFa21JOEJsYlUyODZiVlpL,unknown
REGISTRO,0,CAoSLEFGMVFpcE81TVc0UW5ma0dlcFZ2bHp3SEZoQmk0aThIQmJJQUx5ZXNXaVVD-0.jpg,-24.505443600000003,-47.8380394,unknown,CAoSLEFGMVFpcE81TVc0UW5ma0dlcFZ2bHp3SEZoQmk0aThIQmJJQUx5ZXNXaVVD,unknown
REGISTRO,90,CAoSLEFGMVFpcE81TVc0UW5ma0dlcFZ2bHp3SEZoQmk0aThIQmJJQUx5ZXNXaVVD-90.jpg,-24.505443600000003,-47.8380394,unknown,CAoSLEFGMVFpcE81TVc0UW5ma0dlcFZ2bHp3SEZoQmk0aThIQmJJQUx5ZXNXaVVD,unknown
REGISTRO,180,CAoSLEFGMVFpcE81TVc0UW5ma0dlcFZ2bHp3SEZoQmk0aThIQmJJQUx5ZXNXaVVD-180.jpg,-24.505443600000003,-47.8380394,unknown,CAoSLEFGMVFpcE81TVc0UW5ma0dlcFZ2bHp3SEZoQmk0aThIQmJJQUx5ZXNXaVVD,unknown
REGISTRO,270,CAoSLEFGMVFpcE81TVc0UW5ma0dlcFZ2bHp3SEZoQmk0aThIQmJJQUx5ZXNXaVVD-270.jpg,-24.505443600000003,-47.8380394,unknown,CAoSLEFGMVFpcE81TVc0UW5ma0dlcFZ2bHp3SEZoQmk0aThIQmJJQUx5ZXNXaVVD,unknown
REGISTRO,0,CAoSLEFGMVFpcE0wTXhSZ2ZXWXNzeEQ2MDNMZERwdDAtR2ZEeWVZSDlmejJ4UThB-0.jpg,-24.506333927256218,-47.837873697280884,unknown,CAoSLEFGMVFpcE0wTXhSZ2ZXWXNzeEQ2MDNMZERwdDAtR2ZEeWVZSDlmejJ4UThB,unknown
REGISTRO,90,CAoSLEFGMVFpcE0wTXhSZ2ZXWXNzeEQ2MDNMZERwdDAtR2ZEeWVZSDlmejJ4UThB-90.jpg,-24.506333927256218,-47.837873697280884,unknown,CAoSLEFGMVFpcE0wTXhSZ2ZXWXNzeEQ2MDNMZERwdDAtR2ZEeWVZSDlmejJ4UThB,unknown
